138.txt,in addition,but in addition we ran simulations with communities that also featured fixed numbers of free riders agents who are not dogmatic but who update strictly by averaging the opinions of those within their bci,O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CC IN NN PRP VBD NNS IN NNS WDT RB VBD JJ NNS IN JJ NNS NNS WP VBP RB JJ CC WP VBP RB IN VBG DT NNS IN DT IN PRP$ NN
140.txt,the question we were interested in was,the question we were interested in was what effect the presence of those numbers of free riders had on the number of truth seekers that ended up in the fixed point believing the truth,B I I I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O,DT NN PRP VBD JJ IN VBD WDT NN DT NN IN DT NNS IN JJ NNS VBD IN DT NN IN NN NNS WDT VBD RP IN DT JJ NN VBG DT NN
141.txt,brings out the effects for,figure 5 brings out the effects for the nine kinds of situations by plotting the results for any combination of number of campaigners present and value,O O B I I I I O O O O O O O O O O O O O O O O O O O,NN CD VBZ RP DT NNS IN DT CD NNS IN NNS IN VBG DT NNS IN DT NN IN NN IN NNS JJ CC NN
142.txt,in principle,note that in principle this can yield results from c50 to 50,O O B I O O O O O O O O,NN IN IN NN DT MD VB NNS IN NN TO CD
143.txt,has a clear negative epistemic effect on,meaning that for various combinations of parameter settings the presence of free riders has a clear negative epistemic effect on the truth seekers,O O O O O O O O O O O O O B I I I I I I O O O,VBG IN IN JJ NNS IN NN NNS DT NN IN JJ NNS VBZ DT JJ JJ JJ NN IN DT NN NNS
144.txt,it is remarkable that the results are largely insensitive to,it is remarkable that the results are largely insensitive to how many free riders there are the risk brought about by 50 free riders seems only slightly greater than that brought about by just 10,B I I I I I I I I I O O O O O O O O O O O O O O O O O O O O O O O O O,PRP VBZ JJ IN DT NNS VBP RB JJ TO WRB JJ JJ NNS EX VBP DT NN VBN RP IN CD JJ NNS VBZ RB RB JJR IN DT VBN RP IN RB CD
146.txt,in other words,in other words in the yellow areas the presence of free riders helps to bring about the success of disinformation attempts that would otherwise have faltered,B I I O O O O O O O O O O O O O O O O O O O O O O O,IN JJ NNS IN DT JJ NNS DT NN IN JJ NNS VBZ TO VB IN DT NN IN NN NNS WDT MD RB VB VBN
147.txt,in fact,the patterns in the various plots may at first appear mysterious but in fact they are easy to explain,O O O O O O O O O O O O B I O O O O O,DT NNS IN DT JJ NNS MD IN RB VB JJ CC IN NN PRP VBP JJ TO VB
148.txt,depending on,as figure 6 illustrates depending on the value of the campaigners may be able to hold all or some free riders hostage not necessarily in the sense that those free riders side with the campaigners but at least in the sense that their opinions remain under the influence of the campaigners fixed opinion,O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,IN NN CD VBZ VBG IN DT NN IN DT NNS MD VB JJ TO VB DT CC DT JJ NNS NN RB RB IN DT NN IN DT JJ NNS VBP IN DT NNS CC IN JJS IN DT NN IN PRP$ NNS VBP IN DT NN IN DT NNS VBN NN
150.txt,that is very different in,that is very different in the upper right panel,B I I I I O O O O,DT VBZ RB JJ IN DT JJ JJ NN
151.txt,are stuck with an opinion,unfortunately for the latter because the free riders remain within their bci they are stuck with an opinion that is not quite the truth,O O O O O O O O O O O O O B I I I I O O O O O O,RB IN DT JJ IN DT JJ NNS VBP IN PRP$ NN PRP VBP VBN IN DT NN WDT VBZ RB RB DT NN
154.txt,have no interest in,this means that while they may have no interest in furthering the campaigners cause free riders at least take the risk of doing so,O O O O O O B I I I O O O O O O O O O O O O O O,DT VBZ IN IN PRP MD VB DT NN IN VBG DT NNS VBP JJ NNS IN JJS VB DT NN IN VBG RB
155.txt,in view of the results shown in figure 5 it seems reasonable to conclude that,hence in view of the results shown in figure 5 it seems reasonable to conclude that free riders are to some extent furthering the campaigners cause,O B I I I I I I I I I I I I I I O O O O O O O O O O,RB IN NN IN DT NNS VBN IN NN CD PRP VBZ JJ TO VB IN JJ NNS VBP TO DT NN VBG DT NNS VBP
156.txt,be more precise about,below we will be more precise about what damage free riders can do,O O O B I I I O O O O O O,IN PRP MD VB RBR JJ IN WDT NN JJ NNS MD VB
158.txt,so far,so far we kept one parameter constant number of truth seekers,B I O O O O O O O O O,RB RB PRP VBD CD NN JJ NN IN NN NNS
163.txt,the proportion of,for any point represented in the plot the proportion of agents of the type associated with a given vertex is the shortest distance from the point to the edge opposite the vertex divided by the sum of the lengths of the shortest distances from the point to the various edges,O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,IN DT NN VBN IN DT NN DT NN IN NNS IN DT NN VBN IN DT VBN NN VBZ DT JJS NN IN DT NN TO DT NN IN DT NN VBN IN DT NN IN DT NNS IN DT JJS NNS IN DT NN TO DT JJ NNS
164.txt,each point in the plot shows,each point in the plot shows the outcome of one simulation for the corresponding combination of agents,B I I I I I O O O O O O O O O O O,DT NN IN DT NN VBZ DT NN IN CD NN IN DT JJ NN IN NNS
166.txt,at the same time it is clear that,at the same time it is clear however that the relative number of free riders in the population is decisive for whether the truth seekers reach their goal,B I I I I I I O I O O O O O O O O O O O O O O O O O O O,IN DT JJ NN PRP VBZ JJ RB IN DT JJ NN IN JJ NNS IN DT NN VBZ JJ IN IN DT NN NNS VBP PRP$ NN
167.txt,arrive at,where there are relatively few of the former the truth seekers arrive at the truth even when vastly outnumbered by campaigners,O O O O O O O O O O O B I O O O O O O O O,WRB EX VBP RB JJ IN DT JJ DT NN NNS VBP IN DT NN RB WRB RB VBN IN NNS
168.txt,by contrast,by contrast where free riders constitute a sizable portion of the population they keep the truth seekers away from the truth even if there are only very few campaigners in the population,B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,IN NN WRB JJ NNS VBP DT JJ NN IN DT NN PRP VBP DT NN NNS RB IN DT NN RB IN EX VBP RB RB JJ NNS IN DT NN
169.txt,it is still worth,while we leave a further analysis of this result and more generally the pursuit of this variant of our previous simulations for future research it is still worth noting how even these preliminary results underscore the above conclusion about the negative role of free riders,O O O O O O O O O O O O O O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O,IN PRP VBP DT JJ NN IN DT NN CC RBR RB DT NN IN DT NN IN PRP$ JJ NNS IN JJ NN PRP VBZ RB JJ VBG WRB RB DT JJ NNS VBP DT JJ NN IN DT JJ NN IN JJ NNS
170.txt,have a clear goal,the truth seekers have a clear goal to wit finding out the truth,O O O B I I I O O O O O O,DT NN NNS VBP DT JJ NN TO NN VBG RP DT NN
171.txt,make it harder or even impossible for,if campaigners can make it harder or even impossible for truth seekers to reach that goal that could be said to constitute societal damage,O O O B I I I I I I O O O O O O O O O O O O O O,IN NNS MD VB PRP RB CC RB JJ IN NN NNS TO VB DT NN WDT MD VB VBN TO VB JJ NN
172.txt,propose to,we propose to measure the amount of damage being done by campaigners in terms of the accuracy of the opinions of the truth seekers more specifically by asking how much less accurate,O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,PRP VBP TO VB DT NN IN NN VBG VBN IN NNS IN NNS IN DT NN IN DT NNS IN DT NN NNS RBR RB IN VBG WRB RB RBR JJ
174.txt,in all,in all there are 50 truth seekers who starting with an opinion drawn randomly per agent are going to update 50 times,B I O O O O O O O O O O O O O O O O O O O O,IN DT EX VBP CD NN NNS WP VBG IN DT NN VBN RB IN NN VBP VBG TO VB CD NNS
175.txt,makes a difference to,the two questions now are whether the presence of campaigners makes a difference to the accuracy of the truth seekers and whether it matters how far from the truth the campaigners opinion is,O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O,DT CD NNS RB VBP IN DT NN IN NNS VBZ DT NN TO DT NN IN DT NN NNS CC IN PRP VBZ WRB RB IN DT NN DT NNS NN VBZ
177.txt,it is not guaranteed to do,thus the answer to our first question is that the presence of campaigners can come at a significant societal cost even if it is not guaranteed to do so,O O O O O O O O O O O O O O O O O O O O O O B I I I I I O,RB DT NN TO PRP$ JJ NN VBZ IN DT NN IN NNS MD VB IN DT JJ JJ NN RB IN PRP VBZ RB VBN TO VB RB
180.txt,it makes a lot of sense that,on more careful consideration however it makes a lot of sense that blatant lying or at least spreading blatant falsehoods is going to be ineffective simply because the blatancy of the falsehoods makes those spreading them more easily identifiable as agents whose opinions are to be discounted,O O O O O B I I I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,IN RBR JJ NN RB PRP VBZ DT NN IN NN IN JJ VBG CC IN JJS VBG JJ NNS VBZ VBG TO VB JJ RB IN DT NN IN DT NNS VBZ DT VBG PRP RBR RB JJ IN NNS WP$ NNS VBP TO VB VBN
184.txt,looked at the impact that,above we looked at the impact that free riders could have on the conversion rate,O O B I I I I O O O O O O O O,IN PRP VBD IN DT NN IN JJ NNS MD VB IN DT NN NN
185.txt,associated with,let us also look if there is or may be any societal cost associated with their presence,O O O O O O O O O O O O O B I O O,VB PRP RB VBP IN EX VBZ CC MD VB DT JJ NN VBN IN PRP$ NN
187.txt,had an effect on,for most combinations of number of campaigners and values if the presence of free riders had an effect on conversion it did so whether there were as many free riders as truth seekers or only a small minority of free riders,O O O O O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O,IN JJS NNS IN NN IN NNS CC NNS IN DT NN IN JJ NNS VBD DT NN IN NN PRP VBD RB IN EX VBD IN JJ JJ NNS IN NN NNS CC RB DT JJ NN IN JJ NNS
191.txt,comparison of,a visual comparison of the results is given in figure 9,O O B I O O O O O O O,DT JJ NN IN DT NNS VBZ VBN IN NN CD
192.txt,it is not immediately obvious from,we discern a slight upward trend in sses as the number of free riders increases although it is not immediately obvious from the figure whether the impact is significant,O O O O O O O O O O O O O O O O B I I I I I O O O O O O O,PRP VBP DT JJ JJ NN IN NNS IN DT NN IN JJ NNS VBZ IN PRP VBZ RB RB JJ IN DT NN IN DT NN VBZ JJ
193.txt,it is f to differ significantly from,an anova reveals that it is f to differ significantly from each other,O O O O B I I I I I I O O,DT NN VBZ IN PRP VBZ FW TO VB RB IN DT JJ
194.txt,it is equally unsurprising that,it is equally unsurprising that we find a large effect size,B I I I I O O O O O O,PRP VBZ RB JJ IN PRP VBP DT JJ NN NN
195.txt,there were no chance that,free riders even if there were no chance that they impacted the accuracy of the truth seekers are morally blameworthy for the very general reason that they reap the benefits of the work done by others while not making any contribution from which others could benefit in return,O O O O B I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,JJ NNS RB IN EX VBD DT NN IN PRP VBD DT NN IN DT NN NNS VBP RB JJ IN DT RB JJ NN IN PRP VBP DT NNS IN DT NN VBN IN NNS IN RB VBG DT NN IN WDT NNS MD VB IN NN
196.txt,there is an additional reason,there is an additional reason namely precisely the fact that free riders can significantly and greatly compromise the accuracy of the opinions of those willing to directly seek information about the world,B I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O,EX VBZ DT JJ NN RB RB DT NN IN JJ NNS MD RB CC RB VB DT NN IN DT NNS IN DT JJ TO RB VB NN IN DT NN
197.txt,it is quite reasonable to assume that,it is quite reasonable to assume that people may want to adjust their broad or narrow mindedness in counting others as peers if perhaps just by imitation,B I I I I I I O O O O O O O O O O O O O O O O O O O O,PRP VBZ RB JJ TO VB IN NNS MD VB TO VB PRP$ JJ CC JJ NN IN VBG NNS IN NNS IN RB RB IN NN
198.txt,take into account,being around broad minded or trusting people who are willing to take into account a great variety of opinions,O O O O O O O O O O O B I I O O O O O,VBG RB JJ VBN CC VBG NNS WP VBP JJ TO VB IN NN DT JJ NN IN NNS
199.txt,we may all be uncertain to,indeed we may all be uncertain to some extent about how liberal we should be in listening to others and we may well let ourselves be guided in this respect by whoever we recognize as our current peers,O B I I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,RB PRP MD DT VB JJ TO DT NN IN WRB JJ PRP MD VB IN VBG TO NNS CC PRP MD RB VB PRP VB VBN IN DT NN IN WP PRP VBP IN PRP$ JJ NNS
203.txt,they are less likely to,but that also offers some protection against the campaigners influence simply because they are less likely to be in our peer group,O O O O O O O O O O O O B I I I I O O O O O,CC DT RB VBZ DT NN IN DT NNS VBP RB IN PRP VBP RBR JJ TO VB IN PRP$ VB NN
204.txt,for reasons already pointed out,naturally for reasons already pointed out we must guard against becoming too selective as that would also annihilate any positive effects social learning can have,O B I I I I O O O O O O O O O O O O O O O O O O O,RB IN NNS RB VBD RP PRP MD VB IN VBG RB JJ IN DT MD RB VB DT JJ NNS JJ NN MD VB
206.txt,ranging from to,thus an agents current peers determine both her new opinion and her new bci where the agents start with a bci determined by picking randomly per agent a real number in an interval ranging from 0 to some contextually set upper bound,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O I O O O O O,RB DT NNS JJ NNS VBP DT PRP$ JJ NN CC PRP$ JJ NN WRB DT NNS VBP IN DT NN VBN IN VBG RB IN NN DT JJ NN IN DT NN VBG IN CD TO DT RB VBN JJ VBD
207.txt,compare with,to develop some initial feeling for this further extension one can compare simulations with and without cd in a community of only truth seekers,O O O O O O O O O O O B O I O O O O O O O O O O,TO VB DT JJ NN IN DT JJ NN PRP MD VB NNS IN CC IN NN IN DT NN IN JJ NN NNS
210.txt,it appears that consensus occurs,in the figure it appears that consensus occurs slightly faster without cd,O O O B I I I I O O O O,IN DT NN PRP VBZ IN NN VBZ RB RBR IN NN
211.txt,there was a significant difference in,a grid search we conducted did not yield a single parameter setting for which there was a significant difference in accuracy between updating without and updating with cd,O O O O O O O O O O O O O O B I I I I I O O O O O O O O,DT NN NN PRP VBD VBD RB VB DT JJ NN NN IN WDT EX VBD DT JJ NN IN NN IN VBG IN CC VBG IN NN
212.txt,what we really want to know is whether there is any effect of,clearly however what we really want to know is whether there is any effect of cd in,O O B I I I I I I I I I I I I O O,RB RB WP PRP RB VBP TO VB VBZ IN EX VBZ DT NN IN NN IN
214.txt,keep from,we saw in the previous section that campaigners can keep truth seekers from believing the truth,O O O O O O O O O B O O I O O O,PRP VBD IN DT JJ NN IN NNS MD VB NN NNS IN VBG DT NN
215.txt,look at,we look at the difference cd may be able to make with regard to this,O B I O O O O O O O O O O O O,PRP VBP IN DT NN NN MD VB JJ TO VB IN NN TO DT
218.txt,could be said to be close to the truth,all truth seekers do end up believing something that could be said to be close to the truth but none of them exactly hits the mark which is especially disconcerting given that they attach three times as much weight in their updating to the worldly part as to the social part,O O O O O O O O O B I I I I I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,DT NN NNS VBP VB RP VBG NN WDT MD VB VBN TO VB JJ TO DT NN CC NN IN PRP RB VBZ DT NN WDT VBZ RB VBG VBN IN PRP VBP CD NNS IN JJ NN IN PRP$ VBG TO DT JJ NN IN TO DT JJ NN
